level		chinese		japanese		korean		pos
5	:	店·見世	:	みせ	:	가게, 상점, 점포	:	noun
5	:	道·路·途·径	:	みち	:	길, 도로, 도중	:	noun
5	:	三日	:	みっか	:	초사흘	:	noun
5	:	緑·翠	:	みどり	:	녹색, 초록, 나무의 새싹	:	noun
5	:	南	:	みなみ	:	남, 남쪽, 남풍, 마파람	:	noun
5	:	耳	:	みみ	:	귀, 듣는 기관, 듣는 감상력	:	noun
5	:	皆	:	みんな	:	모두, 전부	:	noun
5	:	六日	:	むいか	:	6일, 엿새	:	noun
5	:	目·眼	:	め	:	눈	:	noun
5	:	眼鏡	:	めがね	:	안경, 쌍안경, 망원경	:	noun
5	:	物	:	もの	:	것, 물건, 어쩐지, 어딘지	:	noun
5	:	門	:	もん	:	문, 대문, 출입구, …문	:	noun
5	:	問題	:	もんだい	:	문제	:	noun
5	:	八百屋	:	やおや	:	채소 가게, 채소 장수	:	noun
5	:	野菜	:	やさい	:	야채, 채소, 푸성귀	:	noun
5	:	休み	:	やすみ	:	쉼, 휴식, 휴일, 휴가	:	noun
5	:	山	:	やま	:	산, 광산, 전하여	:	noun
5	:	夕方	:	ゆうがた	:	저녁때, 해질녘	:	noun
5	:	夕飯	:	ゆうはん	:	저녁밥	:	noun
5	:	雪	:	ゆき	:	눈, 또, 흰 것의 비유	:	noun
5	:	八日	:	ようか	:	초여드렛날, 8일간	:	noun
5	:	洋服	:	ようふく	:	양복	:	noun
5	:	横	:	よこ	:	옆, 가로, 측면	:	noun
5	:	四日	:	よっか	:	4일, 나흘, 초나흗날	:	noun
5	:	四つ	:	よっつ	:	넷, 넷째	:	noun
5	:	夜	:	よる	:	밤	:	noun
5	:	来月	:	らいげつ	:	내월, 다음 달	:	noun
5	:	来週	:	らいしゅう	:	내주, 다음 주	:	noun
5	:	来年	:	らいねん	:	내년, 명년	:	noun
5	:	留学生	:	りゅうがくせい	:	유학생	:	noun
5	:	料理	:	りょうり	:	요리	:	noun
5	:	六	:	ろく	:	육, 여섯	:	noun
5	:	六月	:	ろくがつ	:	6월	:	noun
5	:	六時	:	ろくじ	:	여섯 시	:	noun
5	:		:	アパート	:	아파트, 공동 주택	:	noun
5	:		:	エレベーター	:	엘리베이터	:	noun
5	:		:	カップ	:	컵, 손잡이 달린 찻잔	:	noun
5	:		:	カメラ	:	카메라	:	noun
5	:		:	カレンダー	:	캘린더, 달력, 행사 일람표	:	noun
5	:		:	ギター	:	기타	:	noun
5	:		:	クラス	:	클래스, 학급, 등급, 계급	:	noun
5	:		:	グラス	:	글라스, 안경, 쌍안경	:	noun
5	:		:	コップ	:	컵	:	noun
5	:		:	コピー	:	카피, 사본, 초고, 문안	:	noun
5	:		:	コート	:	코트	:	noun
5	:		:	コーヒー	:	커피	:	noun
5	:		:	シャツ	:	셔츠, 와이셔츠·폴로셔츠 따위	:	noun
5	:		:	シャワー	:	샤워, 샤워 장치	:	noun
5	:		:	スカート	:	스커트, 치마	:	noun
5	:		:	ストーブ	:	스토브, 난로	:	noun
5	:		:	スプーン	:	스푼, 양식 숟가락	:	noun
5	:		:	スポーツ	:	스포츠	:	noun
5	:		:	ズボン	:	즈봉, 바지	:	noun
5	:		:	セーター	:	스웨터, 털 재킷	:	noun
5	:		:	ゼロ	:	제로, 영	:	noun
5	:		:	タクシー	:	택시	:	noun
5	:		:	タバコ	:	담배	:	noun
5	:		:	テスト	:	테스트, 검사, 시험	:	noun
5	:		:	テレビ	:	텔레비전	:	noun
5	:		:	テーブル	:	테이블, 탁자, 식탁	:	noun
5	:		:	テープ	:	테이프	:	noun
5	:		:	デパート	:	백화점	:	noun
5	:		:	トイレ	:	화장실	:	noun
5	:		:	ドア	:	도어, 문	:	noun
5	:		:	ナイフ	:	나이프, 서양식 작은 칼	:	noun
5	:		:	ネクタイ	:	넥타이	:	noun
5	:		:	ノート	:	노트, 주, 주석	:	noun
5	:		:	ハンカチ	:	손수건	:	noun
5	:		:	バス	:	버스	:	noun
5	:		:	パン	:	빵, 전하여, 생활의 양식	:	noun
5	:		:	ペン	:	펜	:	noun
5	:		:	ホテル	:	호텔	:	noun
5	:		:	ボタン	:	보탕, 단추, 버튼	:	noun
5	:		:	ボールペン	:	볼펜	:	noun
5	:		:	ポケット	:	포켓, 호주머니	:	noun
5	:		:	ラジオ	:	라디오	:	noun
5	:		:	レストラン	:	레스토랑, 양식 식당	:	noun
5	:	彼処·彼所	:	あそこ	:	저기, 거기, 저쪽	:	pronoun
5	:	彼方	:	あちら	:	저쪽, 저기, 저것, 그 곳	:	pronoun
5	:	貴方·貴下	:	あなた	:	당신, 귀하, 여보	:	pronoun
5	:	此処·此所	:	ここ	:	여기, 이, 이제, 이 때	:	pronoun
5	:	此方	:	こちら	:	이쪽, 이 방향, 여기, 이곳	:	pronoun
5	:	此れ·之·是	:	これ	:	이것, 바로 이	:	pronoun
5	:	其処·其所	:	そこ	:	거기, 그곳, 그 장면	:	pronoun
5	:	其方	:	そちら	:	그 쪽, 그 곳, 거기	:	pronoun
5	:	其れ	:	それ	:	그것, 그 때, 야, 자, 봐라	:	pronoun
5	:	誰	:	だれ	:	누구	:	pronoun
5	:	何処·何所	:	どこ	:	어디, 어느 곳	:	pronoun
5	:	何方	:	どちら	:	어느 쪽, 어느 방향	:	pronoun
5	:	何方	:	どなた	:	어느 분, 누구, 어느 쪽	:	pronoun
5	:	何れ	:	どれ	:	어느 것, 어디, 이제	:	pronoun
5	:	何	:	なに	:	무엇, 무엇 하나, 전혀, 뭐	:	pronoun
5	:	皆さん	:	みなさん	:	여러분	:	pronoun
5	:	皆	:	みんな	:	모두, 전부	:	pronoun
5	:	私	:	わたし	:	나, 저	:	pronoun
5	:	会う	:	あ-う	:	만나다, 대면하다	:	verb
5	:	上がる	:	あが-る	:	오르다, 몰수되다	:	verb
5	:	明く·開く	:	あ-く	:	열리다, 시작하다	:	verb
5	:	開ける	:	あ-ける	:	열다, 사이를 떼다	:	verb
5	:	上げる	:	あ-げる	:	올리다, 얹다	:	verb
5	:	遊ぶ	:	あそ-ぶ	:	놀다, 유람하다, 유학하다	:	verb
5	:	浴びる	:	あ-びる	:	뒤집어쓰다, 흠뻑 쓰다	:	verb
5	:	洗う	:	あら-う	:	씻다, 빨다	:	verb
5	:	有る	:	あ-る	:	있다, 얼마큼 되다, 죽 …하다	:	verb
5	:	歩く	:	ある-く	:	걷다, 산책하다	:	verb
5	:	言う·云う·謂う	:	い-う	:	말하다, 하다	:	verb
5	:	行く,往く·往く	:	いく	:	가다, ∙∙∙져 가다	:	verb
5	:	一倍	:	いちばい	:	곱, 일배, 두 배, 갑절	:	verb
5	:	意味	:	いみ	:	의미, 뜻, 의도, 까닭	:	verb
5	:	要る·入る	:	い-る	:	필요하다, 소용되다	:	verb
5	:	居る	:	いる	:	있다, 앉다, 가만히 있다	:	verb
5	:	入れる	:	い-れる	:	넣다, 들어가게 하다	:	verb
5	:	歌う	:	うた-う	:	가락을 붙여 노래 부르다	:	verb
5	:	生(ま)れる·産(ま)れる	:	うま-れる	:	태어나다, 출생하다	:	verb
5	:	売る	:	う-る	:	팔다	:	verb
5	:	起きる	:	お-きる	:	일어나다, 바로서다	:	verb
5	:	置く	:	お-く	:	두다, 놓다, 앉다, 맺히다	:	verb
5	:	教える	:	おし-える	:	가르치다	:	verb
5	:	押す	:	お-す	:	밀다, 누르다, 내리누르다	:	verb
5	:	覚える	:	おぼ-える	:	느끼다, 기억하다, 배우다	:	verb
5	:	泳ぐ·游ぐ	:	およ-ぐ	:	헤엄치다	:	verb
5	:	降りる	:	お-りる	:	내리다, 포기하다	:	verb
5	:	終(わ)る	:	おわ-る	:	끝나다, 마치다	:	verb
5	:	買(い)物	:	かいもの	:	물건을 삼, 산 물건	:	verb
5	:	買う	:	か-う	:	사다, 구입하다	:	verb
5	:	返す	:	かえ-す	:	돌리다, 돌려주다	:	verb
5	:	帰る·回る·還る	:	かえ-る	:	돌아가다, 돌아오다	:	verb
5	:	掛(か)る	:	かか-る	:	걸리다, 달리다	:	verb
5	:	書く	:	か-く	:	쓰다	:	verb
5	:	貸す	:	か-す	:	빌려 주다, 이용케 하다	:	verb
5	:	被る	:	かぶ-る	:	쓰다, 뒤집어쓰다	:	verb
5	:	齧る·嚙る	:	かぶ-る	:	덥석 물다	:	verb
5	:	借りる	:	か-りる	:	빌리다, 꾸다	:	verb
5	:	消える	:	き-える	:	꺼지다, 스러지다	:	verb
5	:	聞く	:	き-く	:	듣다	:	verb
5	:	来る	:	くる	:	오다, 이리로 오다	:	verb
5	:	消す	:	け-す	:	끄다	:	verb
5	:	結婚	:	けっこん	:	결혼	:	verb
5	:	交番	:	こうばん	:	교번, 번을 갈아 듦	:	verb
5	:	答える	:	こた-える	:	대답하다, 해답하다	:	verb
5	:	困る	:	こま-る	:	곤란하다, 괴로움을 겪다	:	verb
5	:	咲く	:	さ-く	:	피다	:	verb
5	:	作文	:	さくぶん	:	작문, 글짓기	:	verb
5	:	散歩	:	さんぽ	:	산보, 산책	:	verb
5	:	死ぬ	:	し-ぬ	:	죽다, 숨이 끊어지다	:	verb
5	:	閉(ま)る	:	しま-る	:	꼭 닫히다	:	verb
5	:	閉める	:	し-める	:	닫다	:	verb
5	:	締める	:	し-める	:	죄다, 조르다, 다잡다	:	verb
5	:	吸う	:	す-う	:	들이마시다, 마시다, 먹다	:	verb
5	:	住む	:	す-む	:	살다, 거처하다, 깃들이다	:	verb
5	:	為る	:	する	:	하다, …노릇을 하다	:	verb
5	:	座る·坐る	:	すわ-る	:	앉다	:	verb
5	:	節倹	:	せっけん	:	절검, 절약, 검약	:	verb
5	:	立つ	:	た-つ	:	일어서다, 일어나다	:	verb
5	:	食べる	:	た-べる	:	먹다, 먹을 것을 먹다, 생활하다	:	verb
5	:	出す	:	だ-す	:	내다	:	verb
5	:	使う	:	つか-う	:	쓰다, 사용하다, 소비하다	:	verb
5	:	作る	:	つく-る	:	만들다, 만들어 내다	:	verb
5	:	出る	:	でる	:	나가다, 나아가다	:	verb
5	:	飛ぶ	:	と-ぶ	:	날다, 날아가다, 흩날다	:	verb
5	:	撮る	:	と-る	:	찍다	:	verb
5	:	習う	:	なら-う	:	연습하다, 익히다, 배우다	:	verb
5	:	寝る	:	ねる	:	자다, 잠을 자다	:	verb
5	:	登る	:	のぼ-る	:	높은 곳으로 올라가다	:	verb
5	:	飲む·呑む	:	の-む	:	마시다, 먹다, 복용하다	:	verb
5	:	乗る	:	の-る	:	타다, 탈것에 타다, 실리다	:	verb
5	:	入る·這入る	:	はい-る	:	들어오다, 들어가다, 빠지다	:	verb
5	:	始(ま)る	:	はじま-る	:	시작되다, 개시되다	:	verb
5	:	話す	:	はな-す	:	이야기하다, 말하다	:	verb
5	:	病気	:	びょうき	:	병, 앓음, 질병, 악습	:	verb
5	:	降る	:	ふ-る	:	내리다, 오다	:	verb
5	:	勉強	:	べんきょう	:	공부, 시련, 할인	:	verb
5	:	曲(が)る	:	まが-る	:	구부러지다, 굽다	:	verb
5	:	待つ	:	ま-つ	:	기다리다	:	verb
5	:	磨く·研く	:	みが-く	:	닦다, 윤을 내다	:	verb
5	:	見せる	:	み-せる	:	보이다, 나타내다	:	verb
5	:	見る	:	みる	:	보다, 조사하다	:	verb
5	:	持つ	:	も-つ	:	쥐다, 들다	:	verb
5	:	休む	:	やす-む	:	쉬다, 편해지다	:	verb
5	:	呼ぶ	:	よ-ぶ	:	부르다, 소리내어 부르다	:	verb
5	:	読む	:	よ-む	:	읽다, 소리내어 읽다	:	verb
5	:	料理	:	りょうり	:	요리	:	verb
5	:	分(か)る·判る·解る	:	わか-る	:	알다, 판명되다	:	verb
5	:		:	コピー	:	카피, 사본, 초고, 문안	:	verb
5	:		:	テスト	:	테스트, 검사, 시험	:	verb
5	:		:	ノート	:	노트, 주, 주석	:	verb
5	:	位	:	くらい	:	지위, 계급, 품격	:	postposition
5	:	位	:	ぐらい	:	정도, 만큼, 쯤	:	postposition
5	:	丈	:	だけ	:	…만큼, …대로, 한, 데까지	:	postposition
5	:		:	でも	:	…라도, …지라도	:	postposition
5	:	青い·蒼い	:	あお-い	:	파랗다, 푸르다, 창백하다	:	adjective
5	:	赤い	:	あか-い	:	붉다, 빨갛다, 아름답다	:	adjective
5	:	明るい	:	あかる-い	:	밝다, 환하다, 명랑하다	:	adjective
5	:	新しい	:	あたらし-い	:	새롭다, 오래지 않다	:	adjective
5	:	暑い	:	あつ-い	:	덥다	:	adjective
5	:	危ない	:	あぶな-い	:	위험하다, 위태롭다	:	adjective
5	:	甘い	:	あま-い	:	달다, 싱겁다, 달콤하다	:	adjective
5	:	良い·善い·好い	:	いい	:	좋다, …하기 좋다, 쉽다	:	adjective
5	:	忙しい	:	いそがし-い	:	바쁘다, 겨를이 없다	:	adjective
5	:	痛い	:	いた-い	:	아프다, 쓰리다	:	adjective
5	:	薄い	:	うす-い	:	얇다, 산뜻하다, 담박하다	:	adjective
5	:	煩い·五月蠅い	:	うるさ-い	:	시끄럽다, 번거롭다, 귀찮다	:	adjective
5	:	美味しい	:	おいし-い	:	맛있다, 맛좋다	:	adjective
5	:	多い	:	おお-い	:	많다	:	adjective
5	:	大きい	:	おおき-い	:	크다, 많다, 심하다	:	adjective
5	:	遅い	:	おそ-い	:	늦다, 느리다, 더디다	:	adjective
5	:	重い	:	おも-い	:	무겁다	:	adjective
5	:	面白い	:	おもしろ-い	:	우습다, 이상하다, 재미있다	:	adjective
5	:	辛い	:	から-い	:	맵다, 얼얼하다, 짜다	:	adjective
5	:	軽い	:	かる-い	:	가볍다	:	adjective
5	:	可愛い	:	かわい-い	:	귀엽다, 사랑스럽다	:	adjective
5	:	黄色い	:	きいろ-い	:	노랗다, 목소리가 새되다	:	adjective
5	:	汚い·穢い	:	きたな-い	:	더럽다, 불결하다	:	adjective
5	:	暗い	:	くら-い	:	어둡다, 밝지 않다	:	adjective
5	:	黒い	:	くろ-い	:	검다, 까맣다, 볕에 타 있다	:	adjective
5	:	寒い	:	さむ-い	:	춥다, 차다, 오싹하다	:	adjective
5	:	白い	:	しろ-い	:	희다	:	adjective
5	:	少ない·尠い	:	すくな-い	:	적다, 어리다, 나이가 적다	:	adjective
5	:	狭い	:	せま-い	:	좁다	:	adjective
5	:	高い	:	たか-い	:	높다	:	adjective
5	:	楽しい·愉しい	:	たのし-い	:	즐겁다, 유복하다	:	adjective
5	:	小さい	:	ちいさ-い	:	작다, 크지 않다	:	adjective
5	:	近い	:	ちか-い	:	가깝다	:	adjective
5	:	強い	:	つよ-い	:	강하다, 세다	:	adjective
5	:	遠い	:	とお-い	:	멀다, 친하지 않다	:	adjective
5	:	無い	:	な-い	:	없다, 일어나지 않다	:	adjective
5	:	長い	:	なが-い	:	길다, 오래다, 멀다, 장차다	:	adjective
5	:	速い·疾い	:	はや-い	:	빠르다, 세차다, 거칠다	:	adjective
5	:	早い	:	はや-い	:	이르다	:	adjective
5	:	低い	:	ひく-い	:	낮다, 작다, 짧다	:	adjective
5	:	広い	:	ひろ-い	:	넓다, 크다, 많다	:	adjective
5	:	古い·旧い	:	ふる-い	:	오래되다, 헐다, 옛일이다	:	adjective
5	:	不味い	:	まず-い	:	맛이 없다, 서투르다	:	adjective
5	:	丸い	:	まる-い	:	둥글다, 모가 나지 않다	:	adjective
5	:	短い	:	みじか-い	:	짧다, 길이가 길지 않다	:	adjective
5	:	難しい	:	むずかし-い	:	어렵다, 곤란하다	:	adjective
5	:	安い	:	やす-い	:	싸다, 편하다, 평온하다	:	adjective
5	:	良い·善い·好い	:	よ-い	:	좋다, 뛰어나다, 훌륭하다	:	adjective
5	:	弱い	:	よわ-い	:	약하다, 모자라다	:	adjective
5	:	悪い	:	わる-い	:	나쁘다, 못되다, 좋지 않다	:	adjective
5	:	犬·狗	:	いぬ	:	개, 주구, 앞잡이	:	conjunction
5	:	上	:	うえ	:	위, 부근	:	conjunction
5	:	下	:	した	:	아래, 밑, 하부, 밑부분	:	conjunction
5	:	空	:	そら	:	하늘, 일부러, 어쩐지	:	conjunction
5	:	手	:	て	:	손, 어조를 강하게 하는 말	:	conjunction
5	:	所·処	:	ところ	:	곳, 장소, 분	:	conjunction
5	:	服	:	ふく	:	옷, 양복	:	conjunction
5	:	本	:	ほん	:	책, 서적, 본…, 자루, 개비	:	conjunction
5	:	目·眼	:	め	:	눈	:	conjunction
5	:	物	:	もの	:	것, 물건, 어쩐지	:	conjunction
5	:	門	:	もん	:	문, 대문, 출입구, …문	:	conjunction
5	:	後	:	あと	:	뒤, 뒤쪽, 후방, 앞으로, 아직	:	adverb
5	:	余り	:	あまり	:	남은 것, 나머지	:	adverb
5	:		:	いくら	:	얼마, 어느 정도	:	adverb
5	:	一円	:	いちえん	:	일원, 어떤 장소 일대, 1엔	:	adverb
5	:	一番	:	いちばん	:	일번, 첫째, 상책	:	adverb
5	:		:	いっしょに	:	함께, 같이	:	adverb
5	:	何時	:	いつ	:	언제, 어느 때	:	adverb
5	:	何時も	:	いつも	:	언제나, 늘, 여느 때	:	adverb
5	:	今	:	いま	:	지금, 이제, 현재의, 방금, 막	:	adverb
5	:	色色·種種	:	いろいろ	:	여러 가지 종류, 가지각색	:	adverb
5	:	同じ	:	おなじ	:	어차피, 이왕에.	:	adverb
5	:	直ぐ	:	すぐ	:	곧, 즉시, 순진함, 정직함	:	adverb
5	:	少し	:	すこし	:	조금, 약간, 좀.	:	adverb
5	:	空	:	そら	:	하늘, 일부러, 어쩐지	:	adverb
5	:	大変	:	たいへん	:	몹시, 매우, 대단히	:	adverb
5	:	沢山	:	たくさん	:	많음, 충분함, 더 필요 없음	:	adverb
5	:	段段	:	だんだん	:	차차, 점점	:	adverb
5	:	近く	:	ちかく	:	가까운 곳, 근처	:	adverb
5	:	一寸·鳥渡	:	ちょっと	:	조금, 좀, 사소, 경미	:	adverb
5	:	時時	:	ときどき	:	가끔, 때때로, 그때그때	:	adverb
5	:	迚も	:	とても	:	아무리 해도, 도저히	:	adverb
5	:	如何	:	どう	:	어떻게, 아무리	:	adverb
5	:	何卒	:	どうぞ	:	아무쪼록, 부디	:	adverb
5	:	何故	:	なぜ	:	왜, 어째서	:	adverb
5	:	何	:	なに	:	무엇, 무엇 하나, 전혀, 뭐	:	adverb
5	:	一つ	:	ひとつ	:	하나, 수의 하나	:	adverb
5	:	又·復·亦	:	また	:	다른 때, 다음, 또, 다시	:	adverb
5	:	未だ	:	まだ	:	아직, 계속, 여태까지, 겨우	:	adverb
5	:	真っ直ぐ	:	まっすぐ	:	쪽 곧음, 똑바로, 솔직함	:	adverb
5	:	皆	:	みんな	:	모두, →みな	:	adverb
5	:	もう一度	:	もういちど	:	한번 더	:	adverb
5	:		:	もっと	:	더, 더욱, 좀더	:	adverb
5	:		:	ゆっくり	:	천천히, 서서히, 충분히	:	adverb
5	:		:	いいえ	:	아니	:	interjection
5	:	此れ·之·是	:	これ	:	이것, 이	:	interjection
5	:	左様なら	:	さようなら	:	안녕히 가세요, 그렇다면	:	interjection
5	:	其の·夫の	:	その	:	그, 저…, 에…	:	interjection
5	:	其れ	:	それ	:	그것, 그 때, 그런 일, 봐라	:	interjection
5	:	一寸·鳥渡	:	ちょっと	:	조금, 좀, 저기, 잠깐	:	interjection
5	:		:	どう	:	우어	:	interjection
5	:		:	どうも	:	정말, 참, 매우	:	interjection
5	:	何れ	:	どれ	:	어떤 것, 어디, 이제	:	interjection
5	:	何	:	なに	:	무엇, 무엇 하나, 전혀, 뭐	:	interjection
5	:		:	はい	:	네, 대답하는 소리	:	interjection
5	:	目·眼	:	め	:	눈	:	interjection
5	:		:	もしもし	:	여보세요	:	interjection
5	:	余り	:	あまり	:	남은 것, 나머지, 너무	:	adjectiveverb
5	:	嫌·厭	:	いや	:	싫음, 대단히, 몹시	:	adjectiveverb
5	:	色色·種種	:	いろいろ	:	여러 가지 종류, 가지각색	:	adjectiveverb
5	:	同じ	:	おなじ	:	‘같음·동일’의 뜻, 어차피	:	adjectiveverb
5	:	奇麗·綺麗	:	きれい	:	고움, 예쁨, 깨끗함	:	adjectiveverb
5	:	元気	:	げんき	:	원기, 기력	:	adjectiveverb
5	:	静か·閑か·寂か	:	しずか	:	조용한 모양·상태	:	adjectiveverb
5	:	上手	:	じょうず	:	상수, 하는 일이 능숙함	:	adjectiveverb
5	:	丈夫	:	じょうぶ	:	건강함, 강건함, 견고, 튼튼함	:	adjectiveverb
5	:	大変	:	たいへん	:	몹시, 매우, 대단히	:	adjectiveverb
5	:	沢山	:	たくさん	:	많음, 충분함, 더 필요 없음	:	adjectiveverb
5	:	大丈夫	:	だいじょうぶ	:	괜찮음, 걱정없음, 확실히	:	adjectiveverb
5	:	大好き	:	だいすき	:	매우 좋아하는 모양	:	adjectiveverb
5	:	賑やか	:	にぎやか	:	활기참, 흥청거림, 번화함	:	adjectiveverb
5	:	未だ	:	まだ	:	아직, 계속, 여태까지, 겨우	:	adjectiveverb
5	:	真っ直ぐ	:	まっすぐ	:	쪽 곧음, 똑바로, 솔직함	:	adjectiveverb
5	:	彼の	:	あの	:	저, 그	:	etc
5	:		:	あんな	:	저런	:	etc
5	:	戴きます	:	いただきます	:	잘 먹겠습니다	:	etc
5	:	大きな	:	おおきな	:	큰	:	etc
5	:	同じ	:	おなじ	:	같음, 동일, 어차피, 이왕에.	:	etc
5	:	御休みなさい	:	おやすみなさい	:	안녕히 주무세요, 잘 자요	:	etc
5	:	九円	:	きゅうえん	:	9엔	:	etc
5	:	九階	:	きゅうかい	:	9층	:	etc
5	:	九回	:	きゅうかい	:	9회	:	etc
5	:	九個	:	きゅうこ	:	9개	:	etc
5	:	九人	:	きゅうにん	:	9명	:	etc
5	:	九年	:	きゅうねん	:	9년	:	etc
5	:	九杯	:	きゅうはい	:	아홉 잔	:	etc
5	:	九倍	:	きゅうばい	:	9배	:	etc
5	:	九番	:	きゅうばん	:	9번	:	etc
5	:	九匹	:	きゅうひき	:	9마리	:	etc
5	:	九分	:	きゅうふん	:	9분	:	etc
5	:	九本	:	きゅうほん	:	9자루	:	etc
5	:	九枚	:	きゅうまい	:	9장	:	etc
5	:	金曜日	:	きんようび	:	금요일	:	etc
5	:	九時	:	くじ	:	9시	:	etc
5	:	九人	:	くにん	:	9명	:	etc
5	:	月曜日	:	げつようび	:	월요일	:	etc
5	:	此の	:	この	:	이, 최근의, 요	:	etc
5	:		:	こんな	:	이러한, 이와 같은	:	etc
5	:	今日は	:	こんにちは	:	안녕하세요(점심)	:	etc
5	:	今晩は	:	こんばんは	:	안녕하세요(저녁)	:	etc
5	:	五円	:	ごえん	:	5엔	:	etc
5	:	五階	:	ごかい	:	5층	:	etc
5	:	五回	:	ごかい	:	5회	:	etc
5	:	五個	:	ごこ	:	5개	:	etc
5	:	五人	:	ごにん	:	5명	:	etc
5	:	五年	:	ごねん	:	5년	:	etc
5	:	五杯	:	ごはい	:	다섯 잔	:	etc
5	:	五倍	:	ごばい	:	5배	:	etc
5	:	五番	:	ごばん	:	5번	:	etc
5	:	五匹	:	ごひき	:	5마리	:	etc
5	:	五分	:	ごふん	:	5분	:	etc
5	:	五本	:	ごほん	:	5자루	:	etc
5	:	五枚	:	ごまい	:	5장	:	etc
5	:	左様なら	:	さようなら	:	안녕히 가십시오	:	etc
5	:	三円	:	さんえん	:	3엔	:	etc
5	:	三回	:	さんかい	:	3회	:	etc
5	:	三階	:	さんかい	:	3층	:	etc
5	:	三個	:	さんこ	:	3개	:	etc
5	:	31日	:	さんじゅういちにち	:	31일	:	etc
5	:	30日	:	さんじゅうにち	:	30일	:	etc
5	:	三倍	:	さんばい	:	3배	:	etc
5	:	三杯	:	さんばい	:	세 잔, 석 잔	:	etc
5	:	三匹	:	さんびき	:	3마리	:	etc
5	:	三分	:	さんぷん	:	3분	:	etc
5	:	七時	:	しちじ	:	7시	:	etc
5	:	七人	:	しちにん	:	7명	:	etc
5	:	七年	:	しちねん	:	7년	:	etc
5	:	七分	:	しちふん	:	7분	:	etc
5	:	七枚	:	しちまい	:	7장	:	etc
5	:	十回	:	じっかい	:	10회	:	etc
5	:	十階	:	じっかい	:	10층	:	etc
5	:	十個	:	じっこ	:	10개	:	etc
5	:	十杯	:	じっぱい	:	열 잔	:	etc
5	:	十匹	:	じっぴき	:	10마리	:	etc
5	:	十分	:	じっぷん	:	10분	:	etc
5	:	十本	:	じっぽん	:	10자루	:	etc
5	:	十一時	:	じゅういちじ	:	11시	:	etc
5	:	十円	:	じゅうえん	:	10엔	:	etc
